Num,名稱,$$,吃,食材,喝,冰,熱,甜,鹹,即食,日常,收納,清潔,學習,電器,洗澡,衛生,廚房,貴,ratio
2816,雀巢臻果白咖啡,149,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.00492575661605149
2817,雀巢臻果白咖啡原味,149,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.00492575661605149
2818,鄉味山藥銀耳杏仁茶,99,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0196369089257355
2819,黑米芝麻糊20包,99,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0261825452343139
2820,新立頓茗閒情活綠茶40,139,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0367613513895923
2821,新立頓茗閒情茉莉花茶40,139,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0137855067710971
2822,舊街場2和1咖啡,169,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0223477280030255
2823,舊街場3和1咖啡,169,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.00558693200075639
2824,舊街場榛果咖啡,169,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0167607960022692
2825,AGF原味咖啡,139,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0275710135421942
2826,AGF焙煎咖啡,139,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.00919033784739808
2827,AGF摩卡咖啡,139,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0137855067710971
2828,HOYA二合一咖啡,159,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0420507544672315
2829,Mr.Right2合1咖啡,150,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.00495881538528673
2830,VONO甘貝亨大師,100,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.00330587692352449
2831,源順已催芽黑芝麻研磨粉,220,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0727292923175387
2832,綠茶,125,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0247940769264337
2833,綠茶杏仁巧克力,190,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.00628116615469653
2834,綠茶粉,150,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0148764461558602
2835,綠茶袋裝,83,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.00548775569305065
2836,廣吉-紐西蘭鮮奶麥片 南瓜,89,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.00294223046193679
2837,有機黑豆漿 無糖,58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00575222584693261
2838,有機黑豆漿 微甜,58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00575222584693261
2839,光泉低脂1857毫升,159,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.152433984943714
2840,光泉低脂936cc,80,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.145458584635077
2841,玫瑰岩鹽,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00347117076970071
2842,小麥胚芽E,72,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00952092553975053
2843,川貝杏仁粉300g,55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00909116153969234
2844,工研檸檬醋 750cc,145,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00479352153911051
2845,工研糯米醋600,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0326620640044219
2846,工研蘋果醋 750cc,145,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0335546507737736
2847,工鹽味霖,70,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0138846830788029
2848,干貝XO醬,90,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0119011569246882
2849,牛頭沙茶醬737,209,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0138185655403324
2850,牛頭牌沙茶醬 中,109,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0288272467731335
2851,牛頭牌沙茶醬127g,55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00545469692381541
2852,牛頭牌紅蔥醬,122,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0201658492334994
2853,可果美番茄醬500g,51,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0168599723099749
2854,可果美番茄醬700g,65,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00429764000058183
2855,台式香腸原味600克,179,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0236700787724353
2856,台式香腸蒜味600克,179,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0295875984655442
2857,甘梅粉 罐,106,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00700845907787191
2858,白芝麻,71,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00234717261570239
2859,同榮茄汁鯖魚平一  黃,53,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00175211476946798
2860,同榮鮪魚,54,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0392738178514709
2861,如意純素-牛蒡絲,80,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00793410461645877
2862,如意純素-紅毛苔香鬆,78,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0103143360013964
2863,如意純素-海苔素香鬆,78,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0309430080041892
2864,如意純素-猴頭菇絲,78,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.025785840003491
2865,如意純素-黑芝麻香鬆,80,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00264470153881959
2866,如意野生紫菜,69,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00912422030892759
2867,有機彩椒,73,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00482658030834575
2868,有機甜菜根,53,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0105126886168079
2869,有機蘿蔔乾,77,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00763657569334157
2870,米食堂長鮮米4K,175,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0289264230808393
2871,老干媽風味豆鼓辣椒,78,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0154715040020946
2872,咖哩粉,85,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00842998615498744
2873,肯寶奇亞籽雜糧棒,99,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00654563630857849
2874,芥花籽耐高溫調合油,189,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0187443221563838
2875,金門酸白菜,106,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00700845907787191
2876,金蘭醬油,82,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0433731052366413
2877,阿煥伯XO干貝醬,99,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0196369089257355
2878,屏大香菇素蠔油,119,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0118019806169824
2879,屏大剛釀薄鹽醬油,299,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0296537160040147
2880,屏大薄鹽油膏,125,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.123970384632168
2881,屏大薄鹽醬油330,199,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0460508655446961
2882,屏大薄鹽醬油710,209,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38001055235914
2883,珍醬 香椿醬,57,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00376869969281792
2884,海苔醬,71,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00938869046280955
2885,馬秀力薏仁粉,75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00495881538528673
2886,高岡屋海苔醬,57,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0131904489248627
2887,高級繡花絨面毛巾  93,55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0200005553873232
2888,高梁醋,99,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0490922723143387
2889,健康醋 梅子,145,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00958704307822102
2890,烹大師,179,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0236700787724353
2891,甜酒豆腐乳,59,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0273065433883123
2892,頂級豆鼓椒王,90,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0148764461558602
2893,頂級金鉤椒王,90,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00297528923117204
2894,頂級香菇肉燥390g,90,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00595057846234408
2895,頂級淡甜梅,80,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0158682092329175
2896,頂級朝天椒王390g,90,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0267776030805484
2897,頂級蒜蓉椒王,90,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0357034707740645
2898,麻油辣豆腐乳,59,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0136532716941561
2899,統一龜甲萬甘醇醬油,98,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.08099398462635
2900,菊之鮮小館醬 小辣,215,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00710763538557765
2901,菊之鮮干貝XO醬 小辣,373,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0246618418494927
2902,菊之鮮海鮮干貝醬 小辣,199,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0197360852334412
2903,黑胡椒亞麻子,90,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0535552061610967
2904,愛之味鮪魚片,59,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0975233692439724
2905,愛之味鮪魚片3入,147,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.004859639077581
2906,義美肉鬆罐,255,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.101159833859849
2907,義美海苔肉鬆罐,255,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0590099030849121
2908,澳洲天然有機湖鹽,96,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0602991950850867
2909,澳洲佳穎即食大燕麥片,109,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0108102175399251
2910,ViTA牛蒡香鬆,109,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0216204350798502
2911,ViTA香鬆,109,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.104498769552609
2912,源和貴級油膏,128,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0169260898484454
2913,源和貴級清油,128,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0380837021590021
2914,瑞春 蘭級清油,129,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00852916246269318
2915,萬家香1L 蠔油,76,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0150747987712717
2916,鼓舌醬油,83,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0329265341583039
2917,網吊丸,55,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00363646461587694
2918,趙王高粱醋,95,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.047108746160224
2919,辣味石斑魚乾,155,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0614893107775555
2920,銀耳杏仁 12入,89,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0117689218477472
2921,鮮脆扒皮辣椒,90,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00297528923117204
2922,89關廟拉麵,89,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00294223046193679
2923,刀削麵,59,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0312074781580712
2924,上智松花阪麵,89,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00882669138581038
2925,五木雜糧麵,97,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0545139104689188
2926,五色蔬菜麵,60,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0119011569246882
2927,手工水餃牛四種,145,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.867627398579002
2928,火鍋肉片,100,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.128929200017455
2929,牛肉麵碗(大),93,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00307446553887777
2930,古早麵線,55,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0200005553873232
2931,台糖小排肉600g,226,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.313793837580944
2932,台糖安心豚貢丸,99,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0687291812400741
2933,台糖培根250克,75,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0322323000043638
2934,正四神,75,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0074382230779301
2935,白兔牌刀削麵,84,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0111077464630423
2936,白兔牌關東麵 粗,84,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.038877112620648
2937,呷七碗  南瓜養生沖調,169,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0335215920045383
2938,呷七碗  鮮菇元氣沖調,169,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0670431840090766
2939,呷七碗黑穀精華沖調,169,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0446954560060511
2940,咖哩塊1號,99,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0621835449314956
2941,咖哩塊2號,99,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00981845446286773
2942,咖哩塊3號,99,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0196369089257355
2943,紅鷹水煮海底雞,53,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0367944101588276
2944,紅鷹海底雞,53,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0122648033862759
2945,茉莉義大利直麵,69,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00684316523169569
2946,茉莉義大利細扁麵,69,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00456211015446379
2947,茉莉義大利筆管麵,69,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0136863304633914
2948,要用抗痘洗面乳,125,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0.0123970384632168
2949,益福-檳城白咖哩湯麵(經濟包),110,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0400011107746463
2950,馬祖老酒麵線,139,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0689275338554856
2951,高山小香菇,306,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0606959003159096
2952,梅花肉片,113,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.179310764331968
2953,細關東麵(家庭號),97,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0352737067740063
2954,細關廟麵,76,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0628116615469653
2955,麥得力素乾麵,59,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00975233692439724
2956,麥得力素辣乾麵,59,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0195046738487945
2957,麥德力素湯麵,59,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00780186953951779
2958,麻油當歸細麵,185,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.061158723085203
2959,喜達-香辣乾撈麵(經濟包),66,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0218187876952616
2960,喜達-原味乾撈麵(經濟包),66,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0240006664647878
2961,義美家庭號叉燒包,65,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0214882000029092
2962,義美家庭號豆沙包,65,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0107441000014546
2963,義美家庭號蔥燒包,65,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.025785840003491
2964,義美家庭號鮮肉包,65,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0171905600023273
2965,龍口 多穀麵,56,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00555387323152114
2966,戴記餛飩,100,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.383481723128841
2967,韓國不倒海鮮烏龍拉麵,135,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0490922723143387
2968,韓國不倒翁泡菜拉麵,135,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0624810738546128
2969,韓國不倒翁起司拉麵4入,135,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0312405369273064
2970,源順冬菜雞絲麵,69,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00684316523169569
2971,源順素食米粉,119,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0118019806169824
2972,寬關廟麵,76,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0577867286232081
2973,蔬菜拉麵,71,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0234717261570239
2974,雞蛋風味,67,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0132896252325684
2975,雞蛋麵(經濟包),136,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0044959926159933
2976,藥燉排骨,75,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00991763077057347
2977,馬玉山多穀滋養餐,105,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00694234153940143
2978,馬玉山多蔬胚芽E,105,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0173558538485036
2979,康寶草莓果醬400g,58,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00766963446257681
2980,康寶鮮味 新炒手原味240g,73,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0096531606166915
2981,康寶鮮味 新炒手原味500g,129,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0170583249253864
2982,康寶鮮味 新炒手素食240g,73,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00723987046251863
2983,康寶鮮味 新炒手素食500g,129,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00426458123134659
2984,康寶鮮雞晶120G,62,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00204964369258518
2985,康寶鮮雞晶220G,95,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00628116615469653
2986,湯家,360,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0119011569246882
2987,桂格大燕麥片(香草),119,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.271445554190596
2988,阿華田麥飲隨身包,89,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.014711152309684
2989,米蘭餅乾,125,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.10330865386014
2990,杏仁海苔酥,123,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.101655715398378
2991,谷諾粒-紅心甘藷,119,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00393399353899414
2992,亞麻籽杏仁堅果,105,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0173558538485036
2993,亞麻籽餅乾,70,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0763657569334157
2994,肯寶生機彩虹藜麥,239,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0158020916944471
2995,芥茉海苔,80,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.058183433854031
2996,長谷咖啡餅,53,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0280338363114877
2997,長松五穀雜糧,95,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0345464138508309
2998,長松藜麥堅果酥,109,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0576544935462671
2999,紅藜棒,62,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0819857477034073
3000,紅麴養生沙其瑪,55,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0200005553873232
3001,紅麴薄餅(量),100,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0958704307822102
3002,新市冷凍毛豆,56,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.105523591398902
3003,膳食纖維,213,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0211245535413215
3004,0.3特級高梁酒(小二鍋),245,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.03239759385054
3005,0.6特級高梁酒〈白金龍〉,469,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0465136883139896
3006,0.75特級高梁酒〈二鍋頭〉,612,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.182087700947729
3007,大豆卵磷脂,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0131573901556275
3008,西班牙梅麗娜紅酒,349,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0807625732417032
3009,初飲初樂青葡萄燒酒,159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0157690329252118
3010,初飲初樂草莓燒酒,159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0157690329252118
3011,初飲初樂燒酒,159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0262817215420197
3012,初飲初樂燒酒-水蜜桃,159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0315380658504236
3013,初飲初樂燒酒-柚子,159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0630761317008472
3014,初飲初樂燒酒-蘋果,159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0998705418596748
3015,奇萊茶,810,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0267776030805484
3016,法國喬貝拉紅酒,349,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0461500418524018
3017,肯寶生機10穀營養奶,359,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0356042944663587
3018,金門紅標高梁酒0.75,670,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.177195003100913
3019,扁瓶白蘭地,423,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0139838593865086
3020,桂格養氣人蔘雞精,495,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0327281815428924
3021,紹興酒,160,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0317364184658351
3022,三多葉黃素100入,680,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0224799630799665
3023,三多檸檬酸鈣,267,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.00882669138581038
3024,土雞兒機能土雞蛋10入,78,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.52136456020597
3025,池上名物越光米,329,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0870106806271645
3026,池上多力有機白米2KG,270,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0624810738546128
3027,池上多力有機糙米2KG,270,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.107110412322193
3028,池上多力米2.5KG,220,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0145458584635077
3029,池上香米1.5kg,180,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0714069415481289
3030,池上黑米,116,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0268437206190188
3031,池農池上米1KG,115,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0190087923102658
3032,池農良質米5kg,365,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.277528367729881
3033,EM牛奶威化桶,146,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0144797409250373
3034,EM巧克力夾心酥(量),95,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0157029153867413
3035,EM巧克力威化桶,146,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.038612642466766
3036,金莎巧克力〈8粒〉,142,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0469434523140477
3037,15入巧菲斯,92,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.00912422030892759
3038,77乳加巧克力230G,79,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0339513560045965
3039,77無添加工坊70%巧克力,147,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.04859639077581
3040,77新貴派,79,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0339513560045965
3041,80%黑巧克力禮盒,143,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.00945480800128004
3042,90%純黑巧克力,85,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.12082980155482
3043,丁香橄欖,114,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0113060990784537
3044,九福胡椒菜補餅,55,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.00909116153969234
3045,三五餅乾,195,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0193393800026183
3046,三五蘇打餅,55,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.027273484619077
3047,三色香薯芋頭條,55,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0200005553873232
3048,大粒黑葡萄乾,106,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.00700845907787191
